sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-0.8158;-1.3464;5.2857;0.1783;-0.2381;9.8021;0.829;0.4708;-1.4913;0.1926;0.3019;0.3569;4697.0;9.5;-24.11;-46.28;245.44;-20.67;-7.29;2.0;991.04;22.537;42.317986;-83.22992;467.74;605.6035169966328;;4.9;16.129032;242.3;13 / 19;338897;2017-04-10 18:29:21:352
-0.2003;-0.2295;10.4451;-0.2645;0.0717;9.8028;-0.7123;-1.3046;-3.3663;0.1005;-0.1212;0.268;4697.0;9.5;-24.11;-46.28;245.44;-20.67;-7.29;2.0;991.04;22.537;42.317986;-83.22992;467.74;605.6035169966328;;4.9;16.129032;242.3;13 / 19;338997;2017-04-10 18:29:21:452
0.0305;0.5071;12.1262;0.1052;0.084;9.8057;-0.6377;-0.0446;1.5774;-0.4023;0.0763;-0.0147;4536.0;9.99;-24.64;-45.83;247.84;-21.9;-8.4;2.0;991.03;22.537;42.317986;-83.22992;467.74;605.6035169966328;;4.9;16.129032;242.3;13 / 19;339097;2017-04-10 18:29:21:552
4.0064;2.6068;19.0569;0.3398;0.1781;9.7991;2.31;2.3492;8.0161;-0.4023;0.0763;-0.0147;4536.0;10.45;-25.07;-45.3;244.87;-21.15;-8.64;2.0;991.03;22.537;42.317986;-83.22992;467.74;605.6035169966328;;4.9;16.129032;242.3;13 / 19;339197;2017-04-10 18:29:21:652
-1.4406;2.5095;7.0033;-0.3502;-0.5759;9.7835;-1.4199;1.5234;-4.0637;1.0011;0.564;0.02;4664.0;10.73;-25.49;-44.98;241.09;-18.91;-8.74;2.0;991.02;31.168;42.317986;-83.22992;467.74;605.6035169966328;;4.9;16.129032;242.3;13 / 19;339297;2017-04-10 18:29:21:752
0.1789;-0.274;5.9757;-0.3502;-0.5759;9.7835;-1.4199;1.5234;-4.0637;-0.2944;0.0697;-0.4118;4664.0;10.73;-25.49;-44.98;241.09;-18.91;-8.74;2.0;991.02;31.168;42.317986;-83.22992;467.74;605.6035169966328;;4.9;16.129032;242.3;13 / 19;339397;2017-04-10 18:29:21:852
-2.2313;-0.4531;5.1008;-0.0865;0.0262;9.8062;0.6842;0.07;-2.9886;-0.0125;-0.1922;-0.0505;4492.0;10.93;-25.94;-44.7;244.87;-22.32;-6.63;2.0;991.02;31.168;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;339497;2017-04-10 18:29:21:952
-2.2313;-0.4531;5.1008;-0.0865;0.0262;9.8062;0.6842;0.07;-2.9886;-0.0125;-0.1922;-0.0505;4492.0;10.93;-25.94;-44.7;244.87;-22.32;-6.63;2.0;991.02;31.168;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;339498;2017-04-10 18:29:21:953
-0.576;-0.6494;9.2448;-0.0137;0.0825;9.8063;-1.5579;-0.0526;-1.132;-0.2891;-0.0509;-0.0706;4492.0;10.89;-26.27;-44.92;244.9;-22.18;-7.13;2.0;991.02;28.303;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;339596;2017-04-10 18:29:22:051
0.1306;0.3044;15.1263;-0.0573;-0.0502;9.8064;0.3239;-0.0808;5.4028;-0.0489;0.3607;0.0061;4492.0;10.91;-26.76;-45.0;243.25;-22.61;-7.0;2.0;991.03;28.303;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;339696;2017-04-10 18:29:22:151
4.5857;-1.0866;13.7159;-0.1959;-0.2307;9.802;3.1539;-1.0814;2.1752;-0.0489;0.3607;0.0061;4492.0;10.91;-26.76;-45.0;243.25;-22.61;-7.0;2.0;991.04;28.303;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;339796;2017-04-10 18:29:22:251
-0.0709;2.0708;9.8811;0.2665;0.0359;9.803;-0.1161;1.7125;0.1727;0.3275;-0.5159;0.2524;4492.0;11.34;-26.87;-44.73;246.91;-24.24;-6.24;2.0;991.04;20.126;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;339896;2017-04-10 18:29:22:351
0.9785;-0.475;5.5765;0.2665;0.0359;9.803;-0.1161;1.7125;0.1727;-0.0336;0.1602;0.211;4492.0;11.78;-26.79;-44.71;243.89;-22.72;-5.79;2.0;991.01;20.126;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;339996;2017-04-10 18:29:22:451
-1.0898;-1.4709;7.4741;-0.0626;0.1834;9.8047;-0.1975;-0.9727;-4.4205;0.1448;-0.4965;0.2854;4492.0;12.53;-26.51;-44.17;244.35;-22.57;-7.01;2.0;991.01;20.126;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;340096;2017-04-10 18:29:22:551
-1.2303;1.9497;13.3221;-0.2671;0.12;9.8023;-1.0959;-1.5347;0.8862;-0.2236;0.0164;-0.1915;4492.0;12.53;-26.51;-44.17;244.35;-22.57;-7.01;2.0;991.01;36.937;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;340196;2017-04-10 18:29:22:651
1.9276;2.3632;11.1565;0.303;0.2581;9.7986;0.0631;1.4643;5.0158;0.1069;0.0736;-0.2888;4492.0;12.88;-26.65;-43.68;247.45;-23.67;-8.44;2.0;991.01;36.937;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;340296;2017-04-10 18:29:22:751
-2.0886;0.9155;4.7817;-0.4089;-0.3899;9.7904;0.3478;2.534;-0.6053;0.1759;0.1618;-0.1357;4492.0;12.52;-26.63;-43.82;243.28;-21.46;-9.2;2.0;991.01;36.937;42.317986;-83.229935;467.74;605.6035169966328;;4.9;19.35484;252.0;13 / 19;340396;2017-04-10 18:29:22:851
0.8237;-0.5163;6.914;0.3492;0.021;9.8004;-1.4016;0.6324;-4.4869;0.1759;0.1618;-0.1357;4492.0;12.36;-26.83;-43.6;248.56;-24.61;-8.15;2.0;991.01;36.937;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;340496;2017-04-10 18:29:22:951
-2.5257;-0.2563;6.3321;0.4457;-0.0442;9.7964;-2.0242;-0.3787;-3.4282;-0.0606;0.0558;-0.0882;4492.0;12.36;-26.83;-43.6;248.56;-24.61;-8.15;2.0;991.0;31.097;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;340596;2017-04-10 18:29:23:051
-0.4552;-1.4658;10.8587;0.4457;-0.0442;9.7964;-2.0242;-0.3787;-3.4282;-0.4973;0.1212;-0.4187;4492.0;12.52;-26.68;-43.69;243.61;-22.28;-6.86;2.0;991.0;31.097;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;340697;2017-04-10 18:29:23:152
-1.2106;0.2473;14.0654;0.3351;-0.0634;9.8007;-0.3622;-1.2467;1.7448;-0.165;-0.1673;0.2247;4492.0;13.57;-25.74;-43.98;242.85;-20.68;-5.57;2.0;991.02;31.097;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;340797;2017-04-10 18:29:23:252
1.5838;-0.2529;9.8823;0.0888;0.2347;9.8034;1.2817;0.7725;5.5508;0.3284;0.015;0.2474;4606.0;14.34;-24.9;-44.15;243.56;-19.59;-6.62;2.0;991.02;33.596;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;340896;2017-04-10 18:29:23:351
1.3563;0.684;7.5647;0.2219;0.3198;9.7989;0.3118;-0.4574;-0.4233;-1.0948;-0.007;-0.7151;4606.0;14.34;-24.9;-44.15;243.56;-19.59;-6.62;2.0;991.02;33.596;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;340996;2017-04-10 18:29:23:451
2.6173;-2.166;7.2104;0.7327;0.0267;9.7792;1.4632;-0.9919;-2.5036;-1.0948;-0.007;-0.7151;4957.0;14.76;-23.36;-44.85;246.61;-17.6;-7.77;2.0;991.02;33.596;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;341096;2017-04-10 18:29:23:551
1.1413;-0.7969;11.7328;-0.2044;0.0999;9.804;-0.2539;-1.1547;-0.2556;0.2537;-0.2387;0.3621;4957.0;14.98;-21.2;-45.85;243.17;-13.59;-6.17;2.0;991.03;33.341;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;341196;2017-04-10 18:29:23:651
-1.7725;0.753;12.2799;-0.2044;0.0999;9.804;-0.2539;-1.1547;-0.2556;0.5507;0.3239;0.6479;4622.0;14.41;-19.9;-46.51;247.48;-14.39;-7.26;2.0;991.03;33.341;42.317986;-83.22994;474.19;605.6035169966328;;4.9;19.35484;243.1;8 / 18;341297;2017-04-10 18:29:23:752
-1.0534;2.4693;13.197;-0.2028;-0.2043;9.8024;-0.1778;0.1143;3.6304;-0.1415;-0.0649;0.1512;4622.0;14.41;-19.9;-46.51;247.48;-14.39;-7.26;2.0;991.04;33.341;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;341396;2017-04-10 18:29:23:851
0.7832;2.1916;10.5261;-4.0E-4;-0.1952;9.8047;2.072;1.4867;2.8199;0.5395;-0.0592;0.1185;4456.0;14.33;-19.02;-46.82;253.05;-15.95;-6.58;2.0;990.99;32.822;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;341496;2017-04-10 18:29:23:951
-0.3088;0.1348;6.0606;0.1207;-0.2735;9.8021;-0.6881;2.1062;-1.4598;-0.318;0.0452;-0.1643;4456.0;14.27;-19.03;-47.0;251.71;-15.73;-4.78;2.0;990.99;32.822;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;341596;2017-04-10 18:29:24:051
-1.5847;0.39;6.13;-0.0525;0.0768;9.8062;-0.6734;-0.2181;-3.026;-0.318;0.0452;-0.1643;4456.0;14.56;-19.61;-46.39;249.75;-15.88;-5.33;2.0;991.03;32.822;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;341696;2017-04-10 18:29:24:151
-0.1226;0.1872;12.6671;-0.0144;-0.1048;9.8061;-1.2097;-0.1845;-0.6014;0.0234;0.0642;-0.1673;4567.0;14.56;-19.61;-46.39;249.75;-15.88;-5.33;2.0;991.03;32.822;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;341797;2017-04-10 18:29:24:252
1.8293;0.9863;14.4308;0.3506;-4.0E-4;9.8004;-0.7652;0.3811;2.3829;-0.1779;0.0336;-0.0267;4567.0;15.22;-20.08;-46.03;250.11;-16.17;-4.76;2.0;991.02;24.072;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;341897;2017-04-10 18:29:24:352
-1.5078;0.9662;9.3196;0.3506;-4.0E-4;9.8004;-0.7652;0.3811;2.3829;-0.7054;-0.1244;0.0107;4635.0;16.01;-20.02;-45.65;246.44;-14.24;-4.04;2.0;991.02;24.072;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;341996;2017-04-10 18:29:24:451
0.0465;-0.1306;6.0474;-0.2689;0.2988;9.7984;4.3433;-0.6352;6.1692;0.1088;-0.3326;-0.1778;4635.0;16.25;-19.63;-45.61;249.21;-14.97;-6.35;2.0;991.02;24.072;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;342096;2017-04-10 18:29:24:551
-0.5649;-1.4563;5.6635;-0.0687;-0.1996;9.8044;0.2915;0.3053;-1.7838;0.0964;0.1794;-0.1157;4468.0;16.25;-19.63;-45.61;249.21;-14.97;-6.35;2.0;991.02;27.614;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;342196;2017-04-10 18:29:24:651
-1.5776;-0.3605;9.3991;-0.2496;0.1048;9.8029;-0.445;-1.4388;-3.7922;0.0374;-0.4104;0.0601;4468.0;16.07;-19.87;-45.6;250.37;-15.76;-5.36;2.0;991.04;27.614;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;342297;2017-04-10 18:29:24:752
0.0191;-0.318;12.5656;0.1042;0.2823;9.802;-0.8672;-0.5788;1.3519;0.0374;-0.4104;0.0601;4361.0;15.53;-20.24;-45.55;253.23;-16.93;-6.48;2.0;991.04;27.614;42.31798;-83.229965;467.74;605.6035169966328;;4.93;16.129032;256.9;12 / 20;342396;2017-04-10 18:29:24:851
5.8155;2.3209;21.8576;0.3578;0.5489;9.7847;3.0422;1.681;9.0801;-0.3093;-0.156;-0.0747;4361.0;14.19;-20.36;-46.09;250.11;-15.86;-7.93;2.0;991.04;24.191;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;342497;2017-04-10 18:29:24:952
-0.3199;3.0154;9.2253;0.3578;0.5489;9.7847;3.0422;1.681;9.0801;0.8382;0.1894;-0.0745;4465.0;14.19;-20.36;-46.09;250.11;-15.86;-7.93;2.0;991.03;24.191;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;342596;2017-04-10 18:29:25:051
-0.4808;-0.6431;4.3623;-0.5712;-0.0567;9.7898;1.6625;2.8826;2.3101;0.224;0.4953;-0.6441;4465.0;13.08;-20.31;-46.25;256.8;-19.11;-8.81;2.0;991.03;24.191;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;342696;2017-04-10 18:29:25:151
-1.3811;0.0685;6.6704;-0.0281;-0.2046;9.8045;-0.619;-0.1529;-5.3405;-0.1122;-0.3815;-0.4773;4322.0;12.89;-20.77;-46.23;254.91;-19.54;-7.61;2.0;991.02;25.182;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;342796;2017-04-10 18:29:25:251
-1.2774;-0.3345;9.4774;0.0071;0.0875;9.8063;-1.0731;-0.3493;-1.6424;-0.0366;-0.186;-0.2993;4322.0;13.05;-20.63;-46.35;254.64;-19.37;-8.12;2.0;991.02;25.182;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;342897;2017-04-10 18:29:25:352
-0.3314;-0.0402;14.0505;0.0642;-0.0881;9.806;-0.5502;-0.3587;3.2127;-0.0366;-0.186;-0.2993;4322.0;13.05;-20.63;-46.35;254.64;-19.37;-8.12;2.0;991.01;25.182;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;342996;2017-04-10 18:29:25:451
2.296;0.3152;15.6272;-0.0569;0.3424;9.8005;0.4222;-0.4892;4.0711;-0.236;0.0202;-0.0546;4322.0;13.77;-20.8;-46.15;254.58;-19.14;-7.49;2.0;991.01;25.182;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;343096;2017-04-10 18:29:25:551
0.9915;-1.5415;5.459;-0.0569;0.3424;9.8005;0.4222;-0.4892;4.0711;0.553;0.0431;0.1252;4374.0;14.34;-20.82;-46.28;254.6;-18.92;-9.63;2.0;991.01;21.056;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;343196;2017-04-10 18:29:25:651
-1.0125;-1.2631;4.5506;-0.0071;-0.1885;9.8048;0.9716;0.2432;-1.5164;-0.07;0.2643;0.2215;4374.0;14.16;-20.34;-46.63;258.47;-19.25;-8.51;2.0;991.01;21.056;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;343296;2017-04-10 18:29:25:751
-1.227;-1.0255;8.7551;0.0425;0.0445;9.8065;-0.7812;-1.3469;-5.1109;0.1056;-0.1075;0.4342;4374.0;14.16;-20.34;-46.63;258.47;-19.25;-8.51;2.0;991.0;21.056;42.31798;-83.229996;467.74;605.6035169966328;;4.9;19.35484;258.0;13 / 20;343396;2017-04-10 18:29:25:851
0.1449;-0.4142;11.2965;-0.0696;0.2174;9.804;-1.2262;-0.8659;0.0453;-0.2346;0.2275;0.1517;4374.0;13.65;-20.35;-46.83;257.84;-18.95;-8.73;2.0;991.01;23.706;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;343496;2017-04-10 18:29:25:951
1.8694;2.2517;16.7156;0.4528;0.2057;9.794;-0.604;-0.9638;1.3268;-0.3754;-0.0906;-0.0301;4374.0;12.48;-20.91;-46.93;254.91;-19.08;-10.13;2.0;991.01;23.706;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;343596;2017-04-10 18:29:26:051
0.5628;3.2624;10.4;-0.339;-0.4158;9.792;2.8259;2.03;6.3939;-0.3754;-0.0906;-0.0301;4587.0;11.88;-21.02;-47.0;248.91;-16.21;-10.62;2.0;991.02;23.706;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;343696;2017-04-10 18:29:26:151
-1.2495;0.6375;5.6251;-0.3144;-0.7547;9.7725;-0.864;1.4369;-3.9365;0.5436;0.0486;-0.0507;4587.0;11.88;-21.02;-47.0;248.91;-16.21;-10.62;2.0;991.02;30.817;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;343796;2017-04-10 18:29:26:251
-1.7324;0.5152;5.4288;-0.3144;-0.7547;9.7725;-0.864;1.4369;-3.9365;0.0108;-0.3406;-0.0967;4497.0;11.71;-21.46;-46.8;254.97;-19.48;-6.96;2.0;991.04;30.817;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;343896;2017-04-10 18:29:26:351
-1.6873;-0.2249;8.5673;-0.1555;0.2601;9.802;-1.6786;0.227;-3.2192;-0.1332;-0.0141;-0.3371;4497.0;11.87;-21.69;-46.48;252.94;-19.95;-8.77;2.0;991.04;30.817;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;343996;2017-04-10 18:29:26:451
0.6649;-1.7348;13.4861;0.3426;-0.1875;9.7989;-0.6719;-1.622;1.8611;-0.1849;0.2421;-0.0058;4497.0;12.92;-21.3;-46.29;251.9;-18.35;-7.05;2.0;991.04;30.817;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;344096;2017-04-10 18:29:26:551
3.8369;-0.5547;17.7401;0.1845;0.0454;9.8048;-1.1688;-1.2905;3.5769;-0.1849;0.2421;-0.0058;4774.0;12.92;-21.3;-46.29;251.9;-18.35;-7.05;2.0;991.04;29.343;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;344197;2017-04-10 18:29:26:652
1.3677;-0.3812;6.6543;-0.7298;-0.1592;9.7782;1.4226;0.9787;0.4243;0.7039;-0.0164;0.2982;4774.0;13.97;-21.13;-45.95;250.17;-17.24;-6.96;2.0;991.03;29.343;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;344296;2017-04-10 18:29:26:751
-1.1453;-1.1349;4.3687;-0.0909;-0.2763;9.8023;0.2165;-0.6815;-5.75;0.164;0.4869;0.3955;4612.0;14.25;-21.35;-45.85;260.21;-21.57;-7.58;2.0;991.03;29.343;42.31798;-83.23002;464.52;605.6035169966328;;4.9;19.35484;273.7;9 / 16;344396;2017-04-10 18:29:26:851
-1.2904;-0.6105;9.1655;-0.0909;-0.2763;9.8023;0.2165;-0.6815;-5.75;0.1978;-0.1988;0.5602;4612.0;14.46;-22.2;-45.56;259.43;-22.36;-5.95;2.0;991.03;24.857;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;344497;2017-04-10 18:29:26:952
-0.4909;0.4219;11.5549;-0.1914;0.3613;9.7981;-0.8143;-1.2665;-1.0488;0.1978;-0.1988;0.5602;4506.0;14.46;-22.2;-45.56;259.43;-22.36;-5.95;2.0;991.05;24.857;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;344596;2017-04-10 18:29:27:051
-0.2931;2.5197;13.7977;0.3873;-0.0191;9.799;-1.0074;-0.4017;1.3147;-0.4114;0.1551;0.047;4506.0;13.68;-23.54;-45.09;255.07;-23.06;-8.43;2.0;991.05;24.857;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;344696;2017-04-10 18:29:27:151
0.7829;3.0873;9.5934;0.3803;-0.1988;9.7973;2.527;2.7827;6.9043;0.3297;0.3621;-0.2061;4718.0;12.99;-24.7;-44.93;246.99;-21.2;-6.62;2.0;991.04;22.128;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;344796;2017-04-10 18:29:27:251
-0.4087;0.1777;5.3224;0.1327;-0.2504;9.8026;-1.4375;2.0669;-3.3837;-0.2479;0.2957;-0.4227;4718.0;13.28;-25.18;-44.59;245.54;-21.05;-4.85;2.0;991.04;22.128;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;344896;2017-04-10 18:29:27:351
-1.2061;-0.2079;6.2385;-0.0078;0.2754;9.8028;-1.2469;-0.4512;-3.6199;-0.0148;-0.3577;-0.1143;4666.0;13.28;-25.18;-44.59;245.54;-21.05;-4.85;2.0;991.05;22.128;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;344997;2017-04-10 18:29:27:452
-0.988;-0.7705;9.1261;0.051;0.0149;9.8065;0.2097;-1.4945;1.5566;-0.0426;-0.146;-0.2639;4666.0;13.68;-24.69;-44.71;246.15;-20.41;-6.43;2.0;991.05;22.128;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;345097;2017-04-10 18:29:27:552
0.0837;-1.2102;11.9238;0.051;0.0149;9.8065;0.2097;-1.4945;1.5566;0.2297;0.2192;0.2891;4666.0;14.65;-23.65;-44.86;248.77;-20.11;-6.39;2.0;991.07;24.952;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;345196;2017-04-10 18:29:27:651
-0.3687;0.823;14.3005;0.0152;-0.1519;9.8055;0.3056;-0.7454;3.3097;0.2297;0.2192;0.2891;4666.0;15.48;-23.29;-44.6;251.34;-20.34;-5.47;2.0;991.07;24.952;42.31798;-83.230034;464.52;605.6035169966328;;4.9;19.35484;261.7;10 / 19;345297;2017-04-10 18:29:27:752
-0.6411;2.1043;8.5568;-0.4407;0.032;9.7967;3.6475;1.0609;4.8103;0.8435;0.1542;0.5737;4666.0;15.48;-23.29;-44.6;251.34;-20.34;-5.47;2.0;991.07;24.952;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;345396;2017-04-10 18:29:27:851
1.117;-0.5089;4.9758;0.3379;-0.1193;9.8001;0.7332;0.0479;-4.2102;-0.3612;0.195;-0.297;4560.0;15.2;-23.12;-44.59;257.05;-22.72;-6.56;2.0;991.07;28.666;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;345496;2017-04-10 18:29:27:951
-0.7493;-1.9596;5.6019;-0.001;0.241;9.8037;-0.7658;-2.3927;-2.7324;-0.0616;-0.2321;0.2928;4560.0;14.83;-23.49;-44.58;252.69;-20.95;-5.35;2.0;991.06;28.666;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;345596;2017-04-10 18:29:28:051
-0.0036;-0.3484;12.4467;0.0621;0.1964;9.8045;-1.1989;-1.299;0.7489;-0.1589;0.0542;0.1641;4560.0;14.2;-24.02;-44.8;248.98;-20.53;-6.79;2.0;991.05;28.666;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;345698;2017-04-10 18:29:28:153
4.7728;3.7624;19.5655;0.0621;0.1964;9.8045;-1.1989;-1.299;0.7489;-0.5257;-0.5641;-0.3064;4560.0;14.2;-24.02;-44.8;248.98;-20.53;-6.79;2.0;991.05;33.062;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;345797;2017-04-10 18:29:28:252
-1.5806;2.487;6.9976;0.1761;0.4087;9.7965;-0.9474;0.9802;3.6165;-0.5257;-0.5641;-0.3064;4560.0;13.1;-24.24;-45.23;245.19;-18.7;-8.75;2.0;991.05;33.062;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;345897;2017-04-10 18:29:28:352
0.6339;-0.5676;6.0515;-0.6989;-0.1153;9.781;-0.1513;2.922;-1.8075;0.7265;-0.5379;-0.2243;4447.0;12.56;-24.17;-45.6;255.07;-22.69;-9.95;2.0;991.07;33.062;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;345997;2017-04-10 18:29:28:452
-1.6816;-0.048;5.8739;0.3955;0.0691;9.7984;-0.0061;-0.6547;-3.5553;-0.4286;-0.0844;-0.3222;4447.0;11.93;-23.74;-45.8;249.22;-20.35;-9.73;2.0;991.07;41.136;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;346096;2017-04-10 18:29:28:551
-0.9798;-1.0079;10.2161;-0.058;0.2416;9.8035;-1.4961;-0.931;-0.8701;-0.2095;-0.2589;-0.2852;4447.0;11.93;-23.74;-45.8;249.22;-20.35;-9.73;2.0;991.05;41.136;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;346197;2017-04-10 18:29:28:652
-0.1852;0.4198;14.8161;-0.096;-0.0556;9.806;-0.8228;-0.4437;2.47;-0.0105;0.0862;-0.0818;4447.0;11.52;-23.23;-46.03;251.74;-20.16;-11.26;2.0;991.08;41.136;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;346296;2017-04-10 18:29:28:751
4.7377;-0.5052;16.8363;0.061;-0.1276;9.8056;2.0494;0.1786;5.3912;-0.0299;0.0141;-0.0688;4447.0;11.53;-22.77;-46.07;253.04;-20.8;-11.12;2.0;991.08;20.569;42.317978;-83.23005;464.52;605.6035169966328;;4.9;19.35484;256.8;10 / 19;346398;2017-04-10 18:29:28:853
0.2934;1.1838;7.0654;0.061;-0.1276;9.8056;2.0494;0.1786;5.3912;-0.0443;0.1006;-0.2018;4387.0;11.35;-22.27;-46.14;254.43;-20.67;-10.25;2.0;991.06;20.569;42.317978;-83.230064;461.29;605.6035169966328;;4.9;19.35484;248.5;13 / 20;346496;2017-04-10 18:29:28:951
-0.6595;-0.7296;3.3369;-0.0866;-0.1728;9.8047;0.5581;1.1347;-3.0165;-0.0443;0.1006;-0.2018;4387.0;11.35;-22.27;-46.14;254.43;-20.67;-10.25;2.0;991.06;20.569;42.317978;-83.230064;461.29;605.6035169966328;;4.9;19.35484;248.5;13 / 20;346596;2017-04-10 18:29:29:051
